name,true_pld,proxy_pld,abs_error,signed_error,proxy_pld_calibrated,raw_abs_error,raw_signed_error,cal_abs_error,cal_signed_error
wfe+N331+E115,3.53445,2.639887809753418,0.8945621902465821,-0.8945621902465821,3.529282874549375,0.8945621902465821,-0.8945621902465821,0.005167125450625143,-0.005167125450625143
whk+N453+E69,5.8277199999999985,5.200474262237549,0.6272457377624505,-0.6272457377624505,6.00741916336762,0.6272457377624496,-0.6272457377624496,0.17969916336762193,0.17969916336762193
vmm+N446+E57,8.2954,7.6925601959228525,0.6028398040771492,-0.6028398040771492,8.419260630828218,0.6028398040771483,-0.6028398040771483,0.12386063082821686,0.12386063082821686
zfh+N272+E70,7.2458399999999985,6.421069145202638,0.8247708547973627,-0.8247708547973627,7.188711234364545,0.8247708547973609,-0.8247708547973609,0.05712876563545333,-0.05712876563545333
wiu+N102+E166,8.11236,7.138908386230469,0.973451613769532,-0.973451613769532,7.8834362537065115,0.9734516137695319,-0.9734516137695319,0.22892374629348922,-0.22892374629348922
rob+N591+E230,7.9305,7.2108049392700195,0.7196950607299808,-0.7196950607299808,7.953017757957386,0.7196950607299808,-0.7196950607299808,0.02251775795738542,0.02251775795738542
svn+N233+E43,4.15932,3.263234615325928,0.8960853846740724,-0.8960853846740724,4.132558088283929,0.896085384674072,-0.896085384674072,0.02676191171607112,-0.02676191171607112
wjn+N300+E50,6.43369,5.791836738586426,0.6418532614135746,-0.6418532614135746,6.57973993428471,0.6418532614135746,-0.6418532614135746,0.1460499342847097,0.1460499342847097
wmk+N356+E95,8.952589999999997,8.19174861907959,0.7608413809204091,-0.7608413809204091,8.902375327144194,0.7608413809204073,-0.7608413809204073,0.0502146728558035,-0.0502146728558035
vbe+N572+E212,7.0956199999999985,6.287003040313722,0.8086169596862787,-0.8086169596862787,7.058962020350145,0.8086169596862769,-0.8086169596862769,0.03665797964985362,-0.03665797964985362
wib+N144+E186,5.05753,4.356648921966554,0.7008810780334471,-0.7008810780334471,5.1907647617475225,0.7008810780334462,-0.7008810780334462,0.1332347617475227,0.1332347617475227
unb+N238+E139,7.817639999999999,7.0766868591308585,0.7409531408691397,-0.7409531408691397,7.8232182422811825,0.7409531408691405,-0.7409531408691405,0.005578242281183421,0.005578242281183421
wko+N536+E69,5.43302,4.698081970214844,0.7349380297851562,-0.7349380297851562,5.52120376186215,0.7349380297851562,-0.7349380297851562,0.08818376186215016,0.08818376186215016
smc+N634+E123,6.566089999999999,5.485657691955566,1.080432308044433,-1.080432308044433,6.283419766849782,1.0804323080444327,-1.0804323080444327,0.2826702331502169,-0.2826702331502169
wkf+N286+E131,8.61506,7.5529136657714835,1.0621463342285151,-1.0621463342285151,8.284110679675456,1.0621463342285162,-1.0621463342285162,0.33094932032454416,-0.33094932032454416
svg+N599+E149,7.174410000000001,6.760174751281737,0.41423524871826256,-0.41423524871826256,7.516897735293292,0.41423524871826345,-0.41423524871826345,0.34248773529329135,0.34248773529329135
ukl+N581+E120,2.09212,0.0,2.09212,-2.09212,0.9743987098642902,2.09212,-2.09212,1.1177212901357096,-1.1177212901357096
vby+N593+E216,6.84651,5.921963691711426,0.9245463082885744,-0.9245463082885744,6.705676836114199,0.9245463082885745,-0.9245463082885745,0.14083316388580158,-0.14083316388580158
zfo+N383+E130,7.926,7.3702659606933585,0.5557340393066408,-0.5557340393066408,8.107344179335518,0.5557340393066417,-0.5557340393066417,0.18134417933551816,0.18134417933551816
fnj+N172+E108,8.82381,7.009522438049316,1.8142875619506835,-1.8142875619506835,7.758216496670069,1.8142875619506835,-1.8142875619506835,1.0655935033299313,-1.0655935033299313
wff+N368+E186,8.90504,8.056607246398926,0.8484327536010738,-0.8484327536010738,8.771585468658547,0.8484327536010738,-0.8484327536010738,0.13345453134145302,-0.13345453134145302
smc+N567+E153,7.33506,6.1571593284606925,1.177900671539307,-1.177900671539307,6.933299239503325,1.1779006715393079,-1.1779006715393079,0.40176076049667575,-0.40176076049667575
wib+N589+E37,5.3981900000000005,4.363304138183594,1.0348858618164067,-1.0348858618164067,5.197205681873995,1.0348858618164067,-1.0348858618164067,0.2009843181260056,-0.2009843181260056
wme+N509+E18,7.92952,6.893816947937013,1.0357030520629884,-1.0357030520629884,7.64623669079996,1.0357030520629875,-1.0357030520629875,0.28328330920003975,-0.28328330920003975
snw+N287+E51,6.70797,5.84886360168457,0.8591063983154292,-0.8591063983154292,6.634930548428545,0.8591063983154301,-0.8591063983154301,0.07303945157145542,-0.07303945157145542
